910.424129 	685.987595 	
978.346725 	674.404576 	
1047.908396 	664.186998 	
1118.762291 	653.270341 	
1189.455251 	643.509873 	
1259.121864 	633.251889 	
1327.198187 	624.617540 	
1391.988479 	615.969470 	
1454.136793 	608.634605 	
1511.875769 	601.611568 	
1566.416325 	595.584618 	
1616.601116 	589.863564 	
1663.233918 	585.329070 	
1705.958552 	580.838637 	
1745.359283 	577.253164 	
1781.225590 	573.756741 	
1814.309007 	570.852482 	
1844.424870 	568.132359 	
1872.083833 	565.922475 	
1897.533575 	563.840339 	
1920.835788 	562.074195 	
1942.159139 	560.423972 	
1961.976126 	559.095767 	
1980.155984 	557.627053 	
543.512911 	815.961097 	
584.421271 	809.330972 	
629.593698 	802.252316 	
678.946811 	794.187432 	
732.766958 	785.919016 	
790.959700 	776.577943 	
853.120852 	767.057032 	
918.787381 	756.650958 	
987.300281 	746.351154 	
1057.902314 	735.416150 	
1129.349661 	724.620419 	
1200.875294 	713.397058 	
1271.403909 	703.102092 	
1339.352914 	692.555772 	
1405.304389 	682.986958 	
1467.095329 	673.221589 	
1525.545809 	664.961342 	
1579.584259 	656.776995 	
1630.209316 	649.486564 	
1676.414058 	642.550524 	
1719.091322 	636.482582 	
1757.958400 	630.669476 	
1793.814243 	625.581661 	
1826.282088 	620.768754 	
1856.227391 	616.540388 	
1883.507339 	612.468199 	
1908.494230 	608.934906 	
1931.422419 	605.644693 	
1952.467741 	602.629308 	
1971.960943 	599.775770 	
1989.897716 	597.263037 	
550.753892 	878.318060 	
591.923431 	873.668679 	
637.380427 	868.119534 	
687.254518 	862.004107 	
741.603433 	854.991177 	
800.115077 	847.178281 	
862.885290 	838.333631 	
929.034651 	829.066186 	
998.187063 	818.765572 	
1069.404630 	808.178685 	
1141.155837 	796.743457 	
1212.824276 	785.421996 	
1283.592672 	773.625117 	
1352.238961 	762.179990 	
1417.613939 	750.551446 	
1480.083550 	739.833222 	
1538.105825 	728.901556 	
1592.473328 	719.246649 	
1642.367620 	709.477719 	
1688.613934 	700.994702 	
1730.732225 	692.548990 	
1769.566319 	685.203622 	
1804.822226 	677.862059 	
1837.255042 	671.416064 	
1866.782446 	665.252973 	
1893.805454 	659.812859 	
1918.433363 	654.490872 	
1941.090158 	649.866042 	
1961.867490 	645.203535 	
1980.907508 	641.164556 	
1998.531208 	637.144101 	
560.514303 	940.734378 	
602.193121 	937.852495 	
647.905623 	934.058563 	
698.270738 	929.538843 	
752.696119 	924.184421 	
811.673008 	917.505092 	
874.627021 	909.996776 	
941.295513 	901.239968 	
1010.451626 	891.549270 	
1081.512523 	880.619095 	
1153.516679 	869.333240 	
1225.414957 	856.959736 	
1296.243745 	844.715281 	
1364.298503 	831.677552 	
1430.067978 	818.757136 	
1491.786160 	805.865142 	
1549.985964 	793.688392 	
1603.583371 	781.601387 	
1653.716504 	770.483802 	
1699.305397 	759.477408 	
1741.506161 	749.504411 	
1779.678626 	739.675522 	
1814.883602 	730.858952 	
1846.812665 	722.255946 	
1876.077639 	714.633347 	
1902.734319 	707.177368 	
1927.108362 	700.481725 	
1949.520775 	694.002274 	
1970.053167 	688.187869 	
1988.864413 	682.591946 	
2006.279334 	677.568067 	
572.775933 	1002.120336 	
614.820708 	1001.054252 	
661.130735 	999.048258 	
711.375058 	996.130906 	
766.400655 	992.171322 	
825.301273 	986.789504 	
888.490733 	980.168781 	
954.977337 	972.547887 	
1024.025459 	963.116030 	
1095.114806 	952.574362 	
1166.774677 	940.733157 	
1238.261178 	928.005706 	
1308.341520 	914.650559 	
1376.448660 	900.571853 	
1441.288998 	886.132435 	
1503.035625 	872.149792 	
1560.442853 	857.838139 	
1614.069776 	844.140706 	
1663.416548 	830.747046 	
1708.926961 	818.064088 	
1750.516786 	805.841045 	
1788.730912 	794.356067 	
1823.400691 	783.392949 	
1855.092440 	773.387612 	
1884.081337 	763.688775 	
1910.492029 	754.888799 	
1934.663520 	746.300170 	
1956.804141 	738.498111 	
1977.098134 	731.130069 	
1995.780607 	724.184008 	
2012.818538 	717.700091 	
587.408095 	1062.186254 	
629.894871 	1062.713498 	
676.219420 	1062.283945 	
727.023267 	1060.990470 	
781.960485 	1058.308050 	
841.075979 	1054.299515 	
903.900690 	1048.634592 	
970.051795 	1041.529752 	
1038.898973 	1032.654658 	
1109.355986 	1022.304739 	
1180.285883 	1010.369716 	
1251.227944 	997.117330 	
1320.642993 	982.887278 	
1387.870609 	967.881882 	
1452.373485 	952.318433 	
1513.025938 	936.456934 	
1570.058619 	920.843192 	
1623.052596 	905.304455 	
1672.044934 	890.265956 	
1716.944332 	875.682542 	
1758.360291 	861.769016 	
1796.041791 	848.379290 	
1830.519447 	835.876491 	
1861.959183 	823.823805 	
1890.665407 	812.625224 	
1916.905764 	802.023603 	
1940.871014 	792.100465 	
1962.838830 	782.627842 	
1982.932744 	774.038708 	
2001.355609 	765.714630 	
2018.373122 	758.001389 	
604.239686 	1120.184286 	
646.754165 	1122.219952 	
693.582285 	1123.316132 	
744.280182 	1123.191265 	
799.402924 	1121.779066 	
858.131074 	1118.785885 	
920.690403 	1114.298494 	
986.198481 	1107.575458 	
1054.312293 	1099.332744 	
1123.939275 	1089.129178 	
1194.282981 	1077.302076 	
1264.086329 	1063.536890 	
1332.348941 	1048.899075 	
1398.803733 	1032.756174 	
1462.105991 	1016.250226 	
1522.103582 	999.140922 	
1578.423843 	982.027979 	
1630.823319 	964.909606 	
1679.179645 	948.255365 	
1723.725126 	932.086146 	
1764.622214 	916.387674 	
1802.007906 	901.440064 	
1836.229953 	887.130729 	
1867.524463 	873.710595 	
1895.902011 	860.832026 	
1921.975137 	848.760171 	
1945.804315 	837.288921 	
1967.638817 	826.432661 	
1987.593229 	816.272674 	
2005.909928 	806.853872 	
2022.880287 	797.678611 	
622.623751 	1175.849236 	
665.767429 	1179.222838 	
712.370282 	1181.511262 	
763.361001 	1182.548820 	
817.874625 	1182.149862 	
876.792097 	1180.025596 	
938.612026 	1176.462847 	
1003.469751 	1170.395196 	
1070.544723 	1162.441741 	
1138.871906 	1152.486408 	
1207.959433 	1140.406827 	
1276.519192 	1126.705301 	
1343.708753 	1111.161584 	
1408.791837 	1094.686621 	
1471.079244 	1077.242767 	
1530.024933 	1059.239858 	
1585.511439 	1040.787970 	
1637.109973 	1022.522695 	
1684.833441 	1004.484715 	
1728.987023 	986.711815 	
1769.557898 	969.619555 	
1806.565544 	953.151941 	
1840.547696 	937.438841 	
1871.567919 	922.227591 	
1899.883610 	908.051266 	
1925.795035 	894.499266 	
1949.506816 	881.748261 	
1971.252556 	869.622875 	
1991.073440 	858.196334 	
2009.473276 	847.333168 	
2026.171349 	837.327638 	
642.703470 	1228.677816 	
685.795185 	1233.067733 	
732.876729 	1236.312100 	
783.404151 	1238.378289 	
838.172480 	1239.033946 	
895.945935 	1237.550986 	
957.281255 	1234.465093 	
1020.938163 	1229.073776 	
1086.841852 	1221.437073 	
1154.030243 	1211.560428 	
1221.641444 	1199.770437 	
1288.735729 	1185.784359 	
1354.424413 	1170.059675 	
1418.110969 	1153.038267 	
1479.142140 	1134.986524 	
1537.076239 	1115.997246 	
1591.469435 	1096.851299 	
1642.325572 	1077.450815 	
1689.451411 	1058.108831 	
1732.889167 	1039.350933 	
1772.991425 	1020.942360 	
1809.771845 	1003.178737 	
1843.434638 	986.090897 	
1874.217377 	969.891838 	
1902.505068 	954.153839 	
1928.259911 	939.332407 	
1951.907724 	925.251830 	
1973.563275 	911.922356 	
1993.540389 	899.329127 	
2011.794279 	887.334573 	
2028.641545 	875.733144 	
